id,ref,nombre,marca,categoria,disponible,url,imagen1,imagen2,imagen3,imagen4,fecha_sync
856903472,900921742,Aspiradora con Bolsa Electrolux 1600W Triple Filter Experience Sonic BGG10 Blanca,Electrolux,Aspirado,SI,https://www.electrolux.cl/disfruta-de-un-aire-mas-limpio-y-una-mejor-limpieza-para-tu-hogar-con-la-aspiradora-electrolux-1600w-124l-experience-sonic-bgg10-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186401-800-800/01---Aspiradora-Electrolux-Principal-SONIC-BGG10-2000px.jpg,,,,2026-09-24T08:06:32Z
856903473,900921743,Aspiradora con Bolsa Electrolux 1600W Triple Filter Experience Sonic BGG11 Verde,Electrolux,Aspirado,NO,https://www.electrolux.cl/aspiradora-1600w-124l-experience-sonic---electrolux/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186410-800-800/01.--Aspiradora-Electrolux-Principal-SONIC-BGG11-2000px.jpg,,,,2026-09-24T08:06:32Z
856903471,900921744,Aspiradora con Bolsa Electrolux Ciclónica 1800W Filtro HEPA Experience SonicPro BGG30 Gris,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-1800w-experience-sonicpro---electrolux/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186419-800-800/01.--Aspiradora-Electrolux-Principal-SONIC-PRO-BGG30-2000px.jpg,,,,2026-09-24T08:06:32Z
vigente-900081509,900081509,ASPIRADORA DE BARRIL GT12I,Electrolux,Aspirado,NO,https://www.electrolux.cl/aspiradora-de-agua-y-polvo-electrolux-en-acero-inoxidable--gt12i-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194001-800-800/01.--Aspiradora-Wet---Dry-GT12I-Electrolux-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856904065,900921793,Aspiradora Robot Electrolux 4 en 1 Wi-Fi Experience Mapeo Inteligente ERB62,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-robot-electrolux-4-en-1-wi-fi-experience-mapeo-inteligente-blanca-erb62/p,https://electroluxcl.vteximg.com.br/arquivos/ids/191671-800-800/01Aspiradora-Robot-Electrolux-ERB62-Electrolux-Principal-2000px.jpg,,,,2026-09-24T08:06:32Z
856904066,900921797,Aspiradora Robot Electrolux 4 en 1 Wi-Fi Experience Mapeo Inteligente y Base Autolimpieza ERB80,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-robot-electrolux-4-en-1-wi-fi-experience-mapeo-inteligente-y-base-autolimpieza-erb80/p,https://electroluxcl.vteximg.com.br/arquivos/ids/199221-800-800/08.--Aspiradora--Robot-Electrolux-ERB80-Electrolux-Frontal-Base--2000px.jpg,,,,2026-09-24T08:06:32Z
856902810,S135000782,Aspiradora Robot Electrolux Limpieza 4 en 1 Sensor Anticolisión y Anticaída ERB40 Azul,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-robot-electrolux-home-e-ultra-experience-con-tecnologia-autonoma--erb40-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186352-800-800/01.--aspiradora-robot-Electrolux-Principal-ERB40-1500px.jpg,,,,2026-09-24T08:06:32Z
856900895,S135000781,Aspiradora Robot Electrolux Limpieza Autónoma 3 en 1 y Carga Inteligente ERB30 Gris,Electrolux,Aspirado,NO,https://www.electrolux.cl/aspiradora-robot-electrolux-home-e-power-experience-con-tecnologia-autonoma--erb30-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186331-800-800/01---aspiradora-robot-Electrolux-Principal-ERB30-1500px.jpg,,,,2026-09-24T08:06:32Z
856904278,900081595,Aspiradora Sin Bolsa Electrolux 1300W Ciclónica y Filtro HEPA Efficient Azul ABS05,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-sin-bolsa-electrolux-1300w-ciclonica-y-filtro-hepa-efficient-azul-abs05/p,https://electroluxcl.vteximg.com.br/arquivos/ids/196780-800-800/06.--Aspiradora-Sin-Bolsa-ABS05--Electrolux-Perspectiva-2--2000px.jpg,,,,2026-09-24T08:06:32Z
856900172,S135000724,"Aspiradora Sin Bolsa Electrolux Ciclónica 1600W con Filtro HEPA 1,8L Mystique Gris",Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-s-bolsa-mystique/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186289-800-800/135000724-01Aspiradora-Sin-Bolsa-MYSTIQUE-Hero-1000x1000px.jpg,,,,2026-09-24T08:06:32Z
856903474,900921745,Aspiradora Sin Bolsa Electrolux Ciclónica 2000W Filtro HEPA Experience EasyBox BGL40 Azul,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-experience-2000w-2l-easybox-sin-bolsa---electrolux/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186429-800-800/01.--Aspiradora-Electrolux-Principal-EASYBOX-BGL40-2000px.jpg,,,,2026-09-24T08:06:32Z
856904187,900921825,Aspiradora Sin Bolsa Electrolux Ciclónica 2000W Filtro HEPA Experience EasyBox Boquilla PET BGL41 Gris,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-ciclonica-electrolux-2000w-easybox-con-boquilla-pet-bgl41/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194047-800-800/01.--Aspiradora-sin-bolsa-BGL41--Electrolux-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
control-900081605,900081605,Aspiradora Vertical con Cable Electrolux 1250W 2 en 1 con Filtro HEPA STK21 Azul,Electrolux,Aspirado,NO,,https://electroluxcl.vteximg.com.br/arquivos/ids/199631/01.--Aspiradora-Vertical-STK21-Electrolux-Principal---1500px.jpg?v=639240640979200000,,,,2026-09-24T08:06:32Z
856900874,S135000779,Aspiradora Vertical con Cable Electrolux 1300W Ciclónica 3 en 1 con Filtro HEPA PTE10 Azul,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-vertical-3-en-1-electrolux-cyclone-power-pte10/p,https://electroluxcl.vteximg.com.br/arquivos/ids/171425-800-800/01.--Asp-Stick-Elux-Frontal-Cyclone-Power-1000px.jpg,,,,2026-09-24T08:06:32Z
control-900081615,900081615,Aspiradora Vertical con Cable Electrolux 1600W 2 en 1 con Filtro HEPA STK24 Blanca,Electrolux,Aspirado,NO,,https://electroluxcl.vteximg.com.br/arquivos/ids/199651/01.--Aspiradora-Vertical-STK24-Electrolux-Principal---1500px.jpg?v=639240645842000000,,,,2026-09-24T08:06:32Z
control-900081622,900081622,Aspiradora Vertical con Cable Electrolux 1800W 2 en 1 con Filtro HEPA STK26 Gris,Electrolux,Aspirado,NO,,https://electroluxcl.vteximg.com.br/arquivos/ids/199671/01.--Aspiradora-Vertical-STK26-Electrolux-Principal---1500px.jpg?v=639240647032500000,,,,2026-09-24T08:06:32Z
856904183,900921832,Aspiradora Vertical con Cable Electrolux 700W 2 en 1 con Filtro HEPA STK12 Negra,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-vertical-con-cable-electrolux-700w-2-en-1-con-filtro-hepa-stk12-negro-electrolux/p,https://electroluxcl.vteximg.com.br/arquivos/ids/192329-800-800/01.--Aspiradora-Vertical-STK12-Electrolux-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856901218,S135000784,Aspiradora Vertical con Cable Electrolux 700W 2 en 1 con Filtro HEPA STK14 Azul,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-vertical-con-cable-power-speed-plus-stk14-electrolux/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186311-800-800/01.--Aspiradora--Stick-Electrolux-Frontal-STK14-1500px.jpg,,,,2026-09-24T08:06:32Z
856901219,S135000785,Aspiradora Vertical con Cable Electrolux 700W 2 en 1 con Filtro HEPA STK15 Gris,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-vertical-con-cable-power-speed-ultra-stk15-electrolux/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186321-800-800/01.--Aspiradora--Stick-Electrolux-Frontal-STK15-1500px.jpg,,,,2026-09-24T08:06:32Z
856904186,900921833,Aspiradora Vertical Inalámbrica Electrolux Ergorapido Ciclonica Efficient 2 en 1 ERG018 Gris,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-vertical-inalambrica-electrolux-ergorapido-ciclonica-efficient-2-en-1-erg018-gris/p,https://electroluxcl.vteximg.com.br/arquivos/ids/192340-800-800/01-ASP~1.jpg,,,,2026-09-24T08:06:32Z
856903748,900921749,Aspiradora Vertical Inalámbrica Electrolux Ergorapido Ciclonica Efficient 2 en 1 ERG019 Azul,Electrolux,Aspirado,SI,https://www.electrolux.cl/900921749-aspiradora-vertical-inalambrica-erg019/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186372-800-800/01.--Asp-Vertical-Electrolux-Principal--ERGO19-2000px.jpg.jpg,,,,2026-09-24T08:06:32Z
856903802,900921770,Aspiradora Vertical Inalámbrica Electrolux Ergorapido Ciclonica Experience 3 en 1 PTEC100 Gris,Electrolux,Aspirado,SI,https://www.electrolux.cl/aspiradora-vertical-inalambrica-electrolux-ergorapido-ciclonica-experience-3-en-1-pte100-gris/p,https://electroluxcl.vteximg.com.br/arquivos/ids/189777-800-800/01.--Aspiradora-Vertical-PTEC100-Electrolux-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856900199,S135000710,Aspiradora Vertical Inalámbrica Electrolux Ergorapido Ciclónica 2 en 1 ERGO21 Blanco,Electrolux,Aspirado,SI,https://www.electrolux.cl/ergorapido-21/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198959-800-800/ERG21_FRONTAL_2000px.jpg,,,,2026-09-24T08:06:32Z
vigente-900276852,900276852,CAFETERA ESPRESSO ECM70,Electrolux,Cafeteras,NO,https://www.electrolux.cl/cafetera-espresso-electrolux-gris-capsula-y-sachet-experience-vaporizador-de-leche--ecm70--/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198104-800-800/01.--Cafetera-Electrolux-Principal--ECM70-2000px.jpg,,,,2026-09-24T08:06:32Z
856903395,946521898,"Estufa Eléctrica Infrarroja Mademsa 1500W Digital, Modo Eco y Control Remoto INF10 Negra",Mademsa,Calefacción,SI,https://www.tiendamademsa.cl/946521898-calefactor-infrared-inf10/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185136-800-800/07.--Estufa-Infrared-Mademsa-Est-control-INF10-1500px.jpg.jpg,,,,2026-09-24T08:06:32Z
856903394,946521897,"Estufa Eléctrica Mademsa 2000W Digital, Oscilación y Control Remoto EH100 Negra",Mademsa,Calefacción,SI,https://www.tiendamademsa.cl/946521897-estufa-ptc-eh100/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185146-800-800/07.--Estufa-Mademsa-Perspec-control-PTC-EH100-1500px.jpg.jpg,,,,2026-09-24T08:06:32Z
1752,240076831,"Estufa Parafina Mecha Fensa 4,2 Litros 2,7Kw con Encendido Eléctrico F 720+",Fensa,Calefacción,SI,https://www.fensa.cl/estufa-kerosene-mecha-fensa-f-720/p,https://electroluxcl.vteximg.com.br/arquivos/ids/196564-800-800/1_Fensa_Estufa_F720-_frontal_2000.jpg,,,,2026-09-24T08:06:32Z
1758,240076757,"Estufa Parafina Mecha Mademsa 4,2 Litros 2,7 Kw Apagado Inteligente Fiamma Pro",Mademsa,Calefacción,SI,https://www.tiendamademsa.cl/estufakerosene-mecha-mademsa-fiamma-pro/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185442-800-800/240076757_ESTUFA-KEROSENE-MECHA-MADEMSA-FIAMMA-PRO_1.png,,,,2026-09-24T08:06:32Z
vigente-240081720,240081720,CALEFON ESSENTIAL 7 ECO GL,Mademsa,Calefont,NO,https://www.tiendamademsa.cl/calefon-mademsa-essential-7-eco-gl/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185755-800-800/01.--Calefont-Essential-7L-Eco-GL-Mademsa-Frontal-1500px-240081720.jpg,,,,2026-09-24T08:06:32Z
856900919,240085495,Calefont Gas Licuado Mademsa 10 Litros Tiro Forzado Sensor Monóxido de Carbono 10 Eco GL,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefon-mademsa-safety-sensor-10-eco-gl/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194373-800-800/01.--Calefont-Gas-Licuado-Mademsa-10-Litros-Tiro-Forzado-GL-con-Sensor-CO-Blanco---SS10ECOGL--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856900688,240081722,Calefont Gas Licuado Mademsa 10 Litros Tiro Natural Ionizado Essential 10 Eco GL Blanco,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefon-mademsa-essential-10-eco-gl/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185792-800-800/01.--Calefont-Essential-10L-Eco-GL-Mademsa-Frontal-1500px-240081722.jpg,,,,2026-09-24T08:06:32Z
856900680,240081727,Calefont Gas Licuado Mademsa 11 Litros Tiro Natural Ionizado Essential 11 Eco GL Blanco,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefon-mademsa-essential-11-eco-gl/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185764-800-800/01.--Calefont-Essential-11L-Eco-GL-Mademsa-Frontal-1500px-240081727.jpg,,,,2026-09-24T08:06:32Z
856900797,240081734,Calefont Gas Licuado Mademsa 13 Litros Tiro Balanceado Cámara Estanca Balanced 13 Eco GL,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefon-balanced-13-eco-gasl/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194383-800-800/01.--Calefont-Gas-Licuado-Mademsa-13-Litros-Tiro-Balanceado-GL-Blanco---CBD13EGL--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856900784,240081732,Calefont Gas Licuado Mademsa 13 Litros Tiro Forzado Modulante Forced 13 Eco GL Blanco,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/240081732-calefon-forced-13-eco-gl/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194393-800-800/01.--Calefont-Gas-Licuado-Mademsa-13-Litros-Tiro-Forzado-GL-Blanco---CF13EGL--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856900719,240081728,Calefont Gas Licuado Mademsa 13 Litros Tiro Natural Ionizado Essential 13 Eco GL Blanco,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefon-mademsa-essential-13litros-eco-gas-licuado/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185801-800-800/01.--Calefont-Essential-13L-Eco-GL-Mademsa-Frontal-1500px-240081728.jpg,,,,2026-09-24T08:06:32Z
856900733,240081736,Calefont Gas Licuado Mademsa 16 Litros Tiro Balanceado Cámara Estanca Balanced 16 Eco GL,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefont-mademsa-tiro-balanceado-balanced-16eco-gas-licuado/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194424-800-800/01.--Calefont-Gas-Licuado-Mademsa-16-Litros-Tiro-Balanceado-GL-Blanco---CBD16EGL--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856900686,240081719,Calefont Gas Licuado Mademsa 5 Litros Tiro Natural Ionizado Essential 5 Eco GL Blanco,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefon-mademsa-essential-5-eco-gl/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185773-800-800/01.--Calefont-Essential-5L-Eco-GL-Mademsa-Frontal-1500px-240081719.jpg,,,,2026-09-24T08:06:32Z
856903725,240095616,Calefont Gas Licuado Mademsa 8 Litros Tiro Natural Ionizado CMN08G Gris,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefont-gl-tiro-natural-cmn08g-8-litros/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187081-800-800/01.--Calefont-Mademsa-Principal--CMN08G-1500px.jpg,,,,2026-09-24T08:06:32Z
856900687,240081721,Calefont Gas Licuado Mademsa 8 Litros Tiro Natural Ionizado Essential 8 Eco GL Blanco,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefont-mademsa-essential-8-litros-eco-gas-licuado/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185783-800-800/01.--Calefont-Essential-8L-Eco-GL-Mademsa-Frontal-1500px-240081721.jpg,,,,2026-09-24T08:06:32Z
856900783,240081730,Calefont Gas Licuado Mademsa CF10EGL 10 Litros Tiro Forzado GL Blanco,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/240081730-calefon-forced-10-eco-gl/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194343-800-800/01.--Calefont-Gas-Licuado-Mademsa-10-Litros-Tiro-Forzado-GL-Blanco---CF10EGL--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856900803,240081731,Calefont Gas Natural Mademsa 10 Litros Tiro Forzado Modulante Forced 10 Eco GN Blanco,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/240081731-calefon-forced-10-eco-gn/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194363-800-800/01.--Calefont-Gas-Natural-Mademsa-10-Litros-Tiro-Forzado-GN-Blanco---CF10EGN--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856900785,240081723,Calefont Gas Natural Mademsa 10 Litros Tiro Natural Ionizado Essential 10 Eco GN Blanco,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefon-essential-10-eco-gasn/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194353-800-800/01.--Calefont-Essential-10L-Eco-GN-Mademsa-Frontal-1500px-240081723.jpg,,,,2026-09-24T08:06:32Z
856900790,240081729,Calefont Gas Natural Mademsa 13 Litros Tiro Natural Ionizado Essential 13 Eco GN Blanco,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/calefon-essential-13-eco-gn/p,https://electroluxcl.vteximg.com.br/arquivos/ids/186476-800-800/01.--Calefont-Essential-13L-Eco-GN-Mademsa-Frontal-1500px-240081729.jpg,,,,2026-09-24T08:06:32Z
856900798,240081733,Calefont Mademsa Electrico Ionizado 13 Litros Gas Natural Forced Eco GN,Mademsa,Calefont,SI,https://www.tiendamademsa.cl/240081733-calefont-forced-13-eco-gn/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194404-800-800/01.--Calefont-Gas-Natural-Mademsa-13-Litros-Tiro-Forzado-GN-Blanco---CF13EGN--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856902945,240091826,Campana Cocina Extractora Electrolux Decorativa Isla 90cm Timer y Panel Touch CE9IF Inox,Electrolux,Campanas,SI,https://www.electrolux.cl/campana-cocina-extractora-electrolux-decorativa-isla-90cm-timer-y-panel-touch-ce9if-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/179777-800-800/02.--Campana-Electrolux-Zoom-in-CE9IF-2000px.jpg,,,,2026-09-24T08:06:32Z
856902944,240091824,Campana Cocina Extractora Electrolux Decorativa Pared 60cm Timer y Panel Touch CE6TF Inox,Electrolux,Campanas,SI,https://www.electrolux.cl/campana-cocina-extractora-electrolux-decorativa-pared-60cm-timer-y-panel-touch-ce6tf-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/179759-800-800/02.--Campana-Electrolux-Zoom-In-CE6TF-2000px.jpg,,,,2026-09-24T08:06:32Z
856902946,240091827,Campana Cocina Extractora Electrolux Decorativa Pared 90cm Timer y Panel Touch CE9TF Inox,Electrolux,Campanas,SI,https://www.electrolux.cl/campana-cocina-extractora-electrolux-decorativa-pared-90cm-timer-y-panel-touch-ce9tf-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/179789-800-800/02.--Campana-Electrolux-Zoom-In-CE9TF-2000px.jpg,,,,2026-09-24T08:06:32Z
856903409,240094791,Campana Cocina Isla Electrolux Decorativa 90cm Efficient Luz LED CE9IX Inox,Electrolux,Campanas,SI,https://www.electrolux.cl/240094791-campana-ce9ix/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185208-800-800/01.--Campana-Isla-Electrolux-Principal--CE9IX-2000px.jpg.jpg,,,,2026-09-24T08:06:32Z
856903411,240094793,Campana Cocina Pared Electrolux Decorativa 60cm Efficient Luz LED CE6VX Inox,Electrolux,Campanas,SI,https://www.electrolux.cl/240094793-campana-ce6vx/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185228-800-800/01.--Campana-de-pared-Electrolux-Principal--CE6VX-2000px.jpg.jpg,,,,2026-09-24T08:06:32Z
856903410,240094792,Campana Cocina Pared Electrolux Decorativa 90cm Efficient Luz LED CE9VX Inox,Electrolux,Campanas,SI,https://www.electrolux.cl/240094792-campana-ce9vx/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185218-800-800/01.--Campana-de-pared-Electrolux-Principal--CE9VX-2000px.jpg.jpg,,,,2026-09-24T08:06:32Z
856904153,946522213,Campana de Cocina Extractora Electrolux 60cm Alto Poder de Succión y Touch Panel DE6TB Negra,Electrolux,Campanas,SI,https://www.electrolux.cl/campana-de-cocina-extractora-electrolux-60cm-alto-poder-de-succion-y-touch-panel-de6tb-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193850-800-800/01.--Campana-Electrolux-Principal--DE6TB-2000px.jpg,,,,2026-09-24T08:06:32Z
856904154,946522219,Campana de Cocina Extractora Electrolux 90cm Alto Poder de Succión y Touch Panel DE9TB Negra,Electrolux,Campanas,SI,https://www.electrolux.cl/campana-de-cocina-extractora-electrolux-90cm-alto-poder-de-succion-y-touch-panel-de9tb-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193862-800-800/01.--Campana-Electrolux-Principal--DE9TB-2000px.jpg,,,,2026-09-24T08:06:32Z
856903556,240095016,Campana de Cocina Extractora Electrolux Retráctil 60cm Efficient Luz LED DE6RI Negra,Electrolux,Campanas,NO,https://www.electrolux.cl/campana-de-cocina-extractora-electrolux-retractil-60cm-efficient-luz-led-de6ri-negra-1/p,https://electroluxcl.vteximg.com.br/arquivos/ids/192943-800-800/01--CA~1.jpg,,,,2026-09-24T08:06:32Z
856903557,240095017,Campana de Cocina Extractora Electrolux Retráctil 60cm Efficient Luz LED DE6RS Inox,Electrolux,Campanas,SI,https://www.electrolux.cl/campana-de-cocina-extractora-electrolux-retractil-60cm-efficient-luz-led-de6rs-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/189490-800-800/01.--Campana-Electrolux-Principal--DE6RS-1500px.jpg,,,,2026-09-24T08:06:32Z
856903555,240095015,Campana de Cocina Extractora Electrolux Retráctil 90cm Efficient Luz LED DE9RI Negra,Electrolux,Campanas,SI,https://www.electrolux.cl/campana-de-cocina-extractora-electrolux-retractil-90cm-efficient-luz-led-de9ri-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/189803-800-800/01.--Campana-Electrolux-Principal--DE9RI-1500px.jpg,,,,2026-09-24T08:06:32Z
856904149,946522176,Campana de Cocina Extractora Mademsa 60cm Gran Poder de Succión y Filtración dual DM6SB Negra,Mademsa,Campanas,SI,https://www.tiendamademsa.cl/campana-de-cocina-extractora-mademsa-60cm-gran-poder-de-succion-y-filtracion-dual-dm6sb-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193826-800-800/01.--Campana-Mademsa-Principal--DM6SB-2000px.jpg,,,,2026-09-24T08:06:32Z
856904150,946522186,Campana de Cocina Extractora Mademsa 60cm Gran Poder de Succión y Filtración dual DM6SS Inox,Mademsa,Campanas,SI,https://www.tiendamademsa.cl/campana-de-cocina-extractora-mademsa-60cm-gran-poder-de-succion-y-filtracion-dual-dm6ss-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193802-800-800/01.--Campana-Mademsa-Principal--DM6SS-2000px.jpg,,,,2026-09-24T08:06:32Z
856904151,946522180,Campana de Cocina Extractora Mademsa 80cm Gran Poder de Succión y 3 Velocidades DM8SB Negra,Mademsa,Campanas,SI,https://www.tiendamademsa.cl/campana-de-cocina-extractora-mademsa-80cm-gran-poder-de-succion-y-3-velocidades-dm8sb-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193814-800-800/01.--Campana-Mademsa-Principal--DM8SB-2000px.jpg,,,,2026-09-24T08:06:32Z
856904152,946522192,Campana de Cocina Extractora Mademsa 80cm Gran Poder de Succión y Filtración dual DM8SS Inox,Mademsa,Campanas,SI,https://www.tiendamademsa.cl/campana-de-cocina-extractora-mademsa-80cm-gran-poder-de-succion-y-filtracion-dual-dm8ss-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193838-800-800/01.--Campana-Mademsa-Principal--DM8SS-2000px.jpg,,,,2026-09-24T08:06:32Z
1692,CA0008091,Campana de Cocina Extractora Mademsa Retráctil 60cm Double Function M60 Inox,Mademsa,Campanas,NO,https://www.tiendamademsa.cl/campana-slim-mademsa-m60_inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/155653-800-800/CA0008091_CAMPANA-SLIM-MADEMSA-M60_INOX_1.png,,,,2026-09-24T08:06:32Z
856900689,240082089,Campana de Cocina Extractora Mademsa Retráctil 60cm Empotrable MX 6270 Negra,Mademsa,Campanas,SI,https://www.tiendamademsa.cl/campana-mademsa-mx6270-negro/p,https://electroluxcl.vteximg.com.br/arquivos/ids/188891-800-800/MX6270-frontal-Mademsa-2000px.jpg,,,,2026-09-24T08:06:32Z
856903393,946521896,Termoventilador Mademsa 2000W 2 Velocidades y Termostato TV1000 Blanco,Mademsa,Climatización,SI,https://www.tiendamademsa.cl/946521896-termoventilador-tv1000/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185128-800-800/01.--Termoventilador-Mademsa-Principal--TV1000-1500px.jpg.jpg,,,,2026-09-24T08:06:32Z
856903420,946521889,"Ventilador 2 en 1 Pedestal y Sobremesa Mademsa Control Remoto 40,6cm SFM21 Negro",Mademsa,Climatización,SI,https://www.tiendamademsa.cl/ventilador-2-en-1-sfm21---mademsa/p,https://electroluxcl.vteximg.com.br/arquivos/ids/181062-800-800/01.--Ventilador-Mademsa-Principal-SFM21-2000px.jpg,,,,2026-09-24T08:06:32Z
856903422,946521888,"Ventilador Pedestal Mademsa 55W Timer y Altura Regulable 40,6cm SF160 Negro",Mademsa,Climatización,SI,https://www.tiendamademsa.cl/ventilador-sf160-mademsa/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198719-800-800/01.--Ventilador-Mademsa-Principal-SF160-2000px.jpg,,,,2026-09-24T08:06:32Z
856903425,946521887,"Ventilador Sobremesa Mademsa 40W 3 Velocidades y Silencioso 40,6cm DFM16 Negro",Mademsa,Climatización,SI,https://www.tiendamademsa.cl/ventilador-sobremesa-dfm16---mademsa/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198730-800-800/01---Ventilador-Mademsa-Principal-DFM16-2000px.jpg,,,,2026-09-24T08:06:32Z
856903423,946521886,"Ventilador Sobremesa Mademsa 45W 3 Velocidades y Silencioso 30,5cm DFM12 Negro",Mademsa,Climatización,SI,https://www.tiendamademsa.cl/ventilador-sobremesa-dfm12---mademsa/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198707-800-800/01.--Ventilador-Mademsa-Principal-DFM12-2000px.jpg,,,,2026-09-24T08:06:32Z
856904798,900276672,"Cocina a Gas 4 Platos Electrolux Efficient VaporBake, Triple Llama y Grill FE4SXC Inox",Electrolux,Cocinas,NO,https://www.electrolux.cl/cocina-a-gas-4-platos-electrolux-efficient-vaporbake--triple-llama-y-grill-fe4sxc-inox-fe4sxc/p,https://electroluxcl.vteximg.com.br/arquivos/ids/196957-800-800/01.--Cocina-a-Gas-4-Platos-Electrolux-Efficient-FE4SXC-Inox-Principal--2000px.jpg,,,,2026-09-24T08:06:32Z
